NE_ID,NE_Name,NE_Type,NE_Version,Release_Version,Board_Type,IP_Address,Subnet_Mask,Gateway,Configuration_Date,Location,Vendor,Admin_Contact,Status,Priority,Operational_State,Remarks
8213,NE_Q,Firewall,3,1.0.5,Type_S,192.168.29.139,255.255.255.0,192.168.29.134,27-12-2024,St. Petersburg,Cisco,support410@provider.org,Inactive,Low,Maintenance,Storage expansion
8214,NE_A,Gateway,4.5,2.0.8,Type_M,192.168.29.68,255.255.255.0,192.168.29.59,21-04-2024,Montgomery,Brocade,support152@company.com,Pending,Medium,Testing,Firewall rule update
8215,NE_C,Firewall,4.5,4.5.2,Type_F,192.168.29.134,255.255.255.0,192.168.29.225,23-03-2024,Berlin,A10 Networks,support111@service.net,Decommissioned,Medium,Testing,Application deployment
8216,NE_W,Switch,3,8.0.4,Type_L,192.168.29.64,255.255.255.0,192.168.29.241,23-10-2024,Phoenix,AWS,support148@network.com,Active,Medium,Testing,Cluster expansion
8217,NE_B,Switch,4.5,9.2.3,Type_Z,192.168.29.69,255.255.255.0,192.168.29.100,11-10-2024,Fayetteville,AWS,support409@domain.co,Decommissioned,Low,Maintenance,Resource allocation
8218,NE_K,Switch,1,1.2.5,Type_R,192.168.29.215,255.255.255.0,192.168.29.14,03-04-2024,Sacramento,Cisco,support148@network.com,Inactive,High,Operational,Intrusion detection configuration
8219,NE_L,Switch,3,8.7.0,Type_A,192.168.29.238,255.255.255.0,192.168.29.9,03-09-2024,Grand Rapids,Barracuda,team487@domain.co,Decommissioned,Medium,Maintenance,Incident resolution
8220,NE_Z,Gateway,3,5.7.9,Type_C,192.168.29.197,255.255.255.0,192.168.29.76,20-02-2024,San Francisco,Citrix,support166@company.com,Suspended,Low,Outage,Web service configuration
8221,NE_Y,Firewall,1,6.9.7,Type_J,192.168.29.223,255.255.255.0,192.168.29.36,16-04-2024,Fresno,MicroTik,contact102@company.com,Inactive,Low,Testing,Risk assessment
8222,NE_B,Firewall,3,3.0.8,Type_W,192.168.29.68,255.255.255.0,192.168.29.253,12-08-2024,Yonkers,Fortinet,user410@network.com,Suspended,High,Outage,Traffic routing update
8223,NE_C,Gateway,3,9.2.7,Type_Z,192.168.29.173,255.255.255.0,192.168.29.58,22-05-2024,Louisville,Ericsson,support403@company.com,Active,Low,Maintenance,IP address allocation
8224,NE_P,Firewall,4.5,1.5.4,Type_J,192.168.29.210,255.255.255.0,192.168.29.234,29-07-2024,Grand Rapids,Apple,support139@company.com,Inactive,High,Operational,Risk assessment
8225,NE_F,Switch,3,3.5.6,Type_R,192.168.29.245,255.255.255.0,192.168.29.23,13-12-2024,Buffalo,Google Cloud,team55@service.net,Suspended,Medium,Operational,Access control modification
8226,NE_K,Gateway,2.1,8.7.5,Type_T,192.168.29.76,255.255.255.0,192.168.29.229,16-07-2024,Chandler,TP-Link,admin420@network.com,Decommissioned,Low,Operational,Scheduled maintenance
8227,NE_B,Switch,3,8.7.1,Type_V,192.168.29.154,255.255.255.0,192.168.29.250,15-06-2024,Indianapolis,Oracle,team335@provider.org,Inactive,Medium,Maintenance,System upgrade
8228,NE_J,Switch,1,9.2.7,Type_B,192.168.29.237,255.255.255.0,192.168.29.168,07-07-2024,Kansas City,MicroTik,user218@network.com,Pending,Low,Testing,Device registration
8229,NE_C,Firewall,2.1,3.3.1,Type_J,192.168.29.146,255.255.255.0,192.168.29.92,12-08-2024,Grand Rapids,Asus,contact176@network.com,Pending,High,Outage,Traffic routing update
8230,NE_F,Router,2.1,4.5.4,Type_V,192.168.29.182,255.255.255.0,192.168.29.97,03-09-2024,Durham,Alcatel-Lucent,support317@domain.co,Inactive,Low,Outage,Compliance check
8231,NE_X,Hub,1,2.7.1,Type_G,192.168.29.18,255.255.255.0,192.168.29.11,18-03-2024,Fayetteville,Barracuda,support122@service.net,Inactive,Low,Operational,Redundancy setup
8232,NE_S,Router,3,1.9.5,Type_J,192.168.29.218,255.255.255.0,192.168.29.90,26-08-2024,Jacksonville,Intel,support376@domain.co,Active,High,Maintenance,Performance tuning
8233,NE_S,Hub,1,9.9.2,Type_W,192.168.29.74,255.255.255.0,192.168.29.177,06-10-2024,Seattle,Intel,user104@service.net,Active,Medium,Testing,Risk assessment
8234,NE_I,Router,1,2.4.9,Type_W,192.168.29.227,255.255.255.0,192.168.29.174,16-08-2024,Oakland,Dell,admin457@company.com,Decommissioned,Medium,Operational,Redundancy setup
8235,NE_Q,Switch,3,3.2.4,Type_V,192.168.29.114,255.255.255.0,192.168.29.223,17-10-2024,El Paso,Nokia,contact96@service.net,Decommissioned,Low,Maintenance,Network optimization
8236,NE_B,Router,4.5,8.3.3,Type_W,192.168.29.149,255.255.255.0,192.168.29.180,06-02-2024,Hialeah,Avaya,contact306@domain.co,Inactive,High,Maintenance,Account provisioning
8237,NE_V,Hub,1,7.2.6,Type_A,192.168.29.240,255.255.255.0,192.168.29.213,03-08-2024,Fresno,Oracle,admin322@network.com,Decommissioned,Low,Outage,User access setup
8238,NE_G,Router,1,5.4.4,Type_P,192.168.29.51,255.255.255.0,192.168.29.248,22-04-2024,Oklahoma City,Qualcomm,team433@provider.org,Inactive,High,Outage,Patch deployment
8239,NE_B,Router,1,1.7.2,Type_O,192.168.29.69,255.255.255.0,192.168.29.177,16-05-2024,Chennai,Google Cloud,support11@service.net,Inactive,Low,Outage,Incident resolution
8240,NE_Q,Switch,5,9.7.9,Type_L,192.168.29.68,255.255.255.0,192.168.29.158,02-10-2024,Akron,Blue Coat,user255@network.com,Suspended,Low,Outage,Data migration
8241,NE_W,Router,3,7.7.6,Type_L,192.168.29.24,255.255.255.0,192.168.29.78,11-08-2024,Pittsburgh,CommScope,user412@domain.co,Active,High,Operational,Load test completion
8242,NE_O,Firewall,3,8.3.1,Type_B,192.168.29.242,255.255.255.0,192.168.29.10,24-10-2024,Fayetteville,AMD,support117@company.com,Active,Medium,Maintenance,Database indexing
8243,NE_K,Gateway,2.1,7.2.9,Type_B,192.168.29.53,255.255.255.0,192.168.29.252,13-08-2024,Yonkers,D-Link,team34@domain.co,Suspended,High,Operational,Backup verification
8244,NE_J,Switch,5,1.7.3,Type_H,192.168.29.21,255.255.255.0,192.168.29.51,22-09-2024,Greensboro,SolarWinds,user420@provider.org,Active,High,Testing,Endpoint protection update
8245,NE_N,Router,3,8.9.1,Type_W,192.168.29.206,255.255.255.0,192.168.29.48,16-06-2024,Rochester,HP Enterprise,user244@company.com,Decommissioned,Low,Maintenance,Database indexing
8246,NE_O,Switch,4.5,5.0.9,Type_D,192.168.29.97,255.255.255.0,192.168.29.213,12-10-2024,Newark,CommScope,support497@provider.org,Inactive,High,Operational,Redundancy setup
8247,NE_P,Switch,5,2.9.3,Type_M,192.168.29.21,255.255.255.0,192.168.29.226,30-04-2024,Memphis,SonicWall,team51@network.com,Decommissioned,High,Outage,Account provisioning
8248,NE_S,Gateway,4.5,4.2.0,Type_T,192.168.29.201,255.255.255.0,192.168.29.33,06-12-2024,Los Angeles,Cisco,contact197@service.net,Pending,Medium,Maintenance,IP address allocation
8249,NE_X,Gateway,1,1.4.7,Type_B,192.168.29.90,255.255.255.0,192.168.29.211,19-04-2024,London,HP Enterprise,user108@network.com,Pending,High,Outage,Software upgrade
8250,NE_M,Router,4.5,6.4.6,Type_K,192.168.29.145,255.255.255.0,192.168.29.76,15-12-2024,Tampa,Ericsson,user350@provider.org,Decommissioned,Medium,Testing,Configuration validation
8251,NE_Y,Gateway,1,1.8.7,Type_U,192.168.29.86,255.255.255.0,192.168.29.238,14-09-2024,Saint Paul,Xiaomi,contact260@domain.co,Suspended,Low,Maintenance,Policy update
8252,NE_I,Router,3,7.1.7,Type_J,192.168.29.178,255.255.255.0,192.168.29.223,07-07-2024,Augusta,Ciena,contact199@service.net,Active,Medium,Testing,Device registration
8253,NE_W,Router,2.1,2.1.0,Type_K,192.168.29.173,255.255.255.0,192.168.29.137,29-09-2024,Grand Prairie,Arista,support485@service.net,Suspended,High,Operational,Load balancing configuration
8254,NE_I,Switch,5,4.5.8,Type_H,192.168.29.210,255.255.255.0,192.168.29.186,09-11-2024,London,HP Enterprise,admin308@network.com,Pending,Medium,Maintenance,Security patching
8255,NE_D,Firewall,4.5,4.4.8,Type_Y,192.168.29.150,255.255.255.0,192.168.29.196,22-01-2024,Oxnard,Intel,team14@domain.co,Suspended,High,Operational,Bandwidth adjustment
8256,NE_Z,Hub,5,1.3.6,Type_L,192.168.29.249,255.255.255.0,192.168.29.85,22-06-2024,Port St. Lucie,Riverbed,team499@service.net,Inactive,Low,Operational,Data validation
8257,NE_N,Router,3,1.3.8,Type_P,192.168.29.110,255.255.255.0,192.168.29.113,30-10-2024,Tempe,Samsung,team428@domain.co,Pending,Medium,Maintenance,Data migration
8258,NE_U,Switch,3,9.1.5,Type_M,192.168.29.141,255.255.255.0,192.168.29.92,21-03-2024,Stockton,Blue Coat,admin464@domain.co,Decommissioned,High,Maintenance,System reboot
8259,NE_I,Switch,1,1.3.7,Type_E,192.168.29.66,255.255.255.0,192.168.29.245,11-07-2024,Frisco,Nokia,team383@domain.co,Suspended,Medium,Maintenance,Security patching
8260,NE_M,Gateway,4.5,4.6.6,Type_H,192.168.29.241,255.255.255.0,192.168.29.22,21-09-2024,Cincinnati,Qualcomm,contact266@network.com,Suspended,High,Testing,Environment setup
8261,NE_A,Firewall,5,1.1.4,Type_F,192.168.29.28,255.255.255.0,192.168.29.5,04-06-2024,Orlando,AWS,contact121@service.net,Inactive,Medium,Testing,Configuration tuning
8262,NE_D,Gateway,2.1,6.9.7,Type_Y,192.168.29.152,255.255.255.0,192.168.29.54,23-12-2024,Long Beach,Broadcom,admin317@company.com,Decommissioned,Low,Testing,Initial configuration
8263,NE_Y,Hub,1,6.0.3,Type_T,192.168.29.222,255.255.255.0,192.168.29.80,24-02-2024,Mumbai,Belkin,support16@company.com,Suspended,Medium,Operational,Data migration
8264,NE_L,Router,1,3.6.8,Type_W,192.168.29.202,255.255.255.0,192.168.29.176,25-01-2024,Saint Paul,Lenovo,contact122@domain.co,Inactive,Medium,Maintenance,Access control modification
8265,NE_E,Gateway,4.5,8.9.9,Type_A,192.168.29.78,255.255.255.0,192.168.29.31,12-09-2024,Garland,Riverbed,contact2@domain.co,Decommissioned,Low,Operational,Software patching
8266,NE_A,Firewall,2.1,1.5.0,Type_E,192.168.29.25,255.255.255.0,192.168.29.109,04-01-2024,Buffalo,Blue Coat,team455@domain.co,Inactive,Medium,Operational,Load test completion
8267,NE_F,Hub,2.1,4.9.5,Type_W,192.168.29.40,255.255.255.0,192.168.29.71,24-06-2024,Minneapolis,Barracuda,user307@network.com,Suspended,Medium,Operational,Compliance check
8268,NE_I,Hub,3,4.2.3,Type_I,192.168.29.87,255.255.255.0,192.168.29.219,23-09-2024,Las Vegas,Barracuda,admin488@company.com,Suspended,Medium,Testing,Hardware installation
8269,NE_X,Switch,4.5,3.7.1,Type_M,192.168.29.117,255.255.255.0,192.168.29.170,20-05-2024,Tulsa,MicroTik,team443@provider.org,Active,Low,Testing,Load test completion
8270,NE_C,Router,3,1.1.4,Type_N,192.168.29.57,255.255.255.0,192.168.29.86,21-01-2024,Seattle,Xiaomi,team150@network.com,Decommissioned,Medium,Testing,Software patching
8271,NE_L,Router,4.5,9.2.3,Type_M,192.168.29.102,255.255.255.0,192.168.29.94,24-05-2024,Irving,Citrix,admin234@service.net,Pending,Low,Outage,Cluster expansion
8272,NE_Q,Router,3,9.8.4,Type_J,192.168.29.212,255.255.255.0,192.168.29.241,13-12-2024,Cleveland,Huawei,support96@provider.org,Suspended,Low,Maintenance,Server migration
8273,NE_A,Hub,4.5,3.3.6,Type_I,192.168.29.217,255.255.255.0,192.168.29.20,10-02-2024,Reno,Barracuda,support2@service.net,Pending,Low,Outage,License renewal
8274,NE_E,Firewall,3,9.2.8,Type_O,192.168.29.217,255.255.255.0,192.168.29.160,06-10-2024,Spokane,Dell,support48@provider.org,Active,Low,Maintenance,System reboot
8275,NE_G,Gateway,2.1,1.0.5,Type_L,192.168.29.34,255.255.255.0,192.168.29.232,10-02-2024,Beijing,Oracle,support228@domain.co,Inactive,Medium,Outage,Traffic encryption
8276,NE_G,Gateway,1,3.7.2,Type_Q,192.168.29.218,255.255.255.0,192.168.29.154,20-04-2024,St. Louis,Citrix,admin347@service.net,Pending,Low,Maintenance,Service activation
8277,NE_U,Switch,4.5,1.5.1,Type_Y,192.168.29.209,255.255.255.0,192.168.29.221,28-08-2024,San Francisco,Microsoft,admin79@domain.co,Pending,Low,Testing,Configuration tuning
8278,NE_P,Hub,3,5.0.7,Type_Q,192.168.29.188,255.255.255.0,192.168.29.213,21-02-2024,Santa Ana,Belkin,support289@provider.org,Decommissioned,Low,Testing,Hardware installation
8279,NE_T,Switch,3,5.6.8,Type_L,192.168.29.187,255.255.255.0,192.168.29.239,27-04-2024,Manhattan,Lenovo,contact255@service.net,Inactive,Medium,Maintenance,Security patching
8280,NE_L,Firewall,4.5,2.5.1,Type_K,192.168.29.124,255.255.255.0,192.168.29.39,16-12-2024,Philadelphia,VMware,contact465@service.net,Decommissioned,High,Outage,Bandwidth adjustment
8281,NE_E,Gateway,3,9.5.0,Type_I,192.168.29.167,255.255.255.0,192.168.29.96,13-11-2024,Los Angeles,AWS,team9@company.com,Suspended,High,Outage,Compliance check
8282,NE_P,Hub,3,1.5.4,Type_L,192.168.29.175,255.255.255.0,192.168.29.106,17-08-2024,Garland,Samsung,team359@provider.org,Inactive,High,Outage,Web service configuration
8283,NE_C,Hub,1,2.1.9,Type_Y,192.168.29.43,255.255.255.0,192.168.29.77,10-07-2024,Tulsa,VMware,team319@service.net,Decommissioned,High,Outage,Configuration backup
8284,NE_X,Gateway,2.1,5.2.0,Type_H,192.168.29.83,255.255.255.0,192.168.29.80,13-04-2024,Cincinnati,Citrix,user452@domain.co,Inactive,High,Testing,Network segmentation
8285,NE_I,Switch,5,3.2.3,Type_E,192.168.29.224,255.255.255.0,192.168.29.253,03-02-2024,Grand Rapids,Broadcom,admin108@provider.org,Pending,High,Testing,IP address allocation
8286,NE_V,Hub,1,7.9.2,Type_J,192.168.29.227,255.255.255.0,192.168.29.186,15-04-2024,Baton Rouge,Lenovo,team119@service.net,Pending,Medium,Maintenance,Endpoint protection update
8287,NE_H,Switch,2.1,3.8.2,Type_L,192.168.29.177,255.255.255.0,192.168.29.170,02-03-2024,Tempe,Ubiquiti,admin64@service.net,Pending,Medium,Testing,Data validation
8288,NE_W,Router,4.5,8.0.2,Type_G,192.168.29.133,255.255.255.0,192.168.29.8,15-08-2024,Modesto,HP Enterprise,user433@provider.org,Active,Medium,Outage,Compliance check
8289,NE_M,Switch,1,9.7.2,Type_T,192.168.29.125,255.255.255.0,192.168.29.46,16-04-2024,Stockton,Arista,user481@provider.org,Inactive,Low,Maintenance,Policy enforcement
8290,NE_M,Hub,4.5,8.4.0,Type_O,192.168.29.31,255.255.255.0,192.168.29.196,09-09-2024,Beijing,Oracle,admin319@domain.co,Inactive,Medium,Outage,Configuration tuning
8291,NE_X,Gateway,5,6.2.8,Type_J,192.168.29.135,255.255.255.0,192.168.29.10,03-01-2024,Overland Park,Avaya,admin409@domain.co,Decommissioned,Medium,Outage,Resource scaling
8292,NE_D,Switch,3,9.6.4,Type_E,192.168.29.105,255.255.255.0,192.168.29.201,15-09-2024,Oxnard,Apple,team331@domain.co,Decommissioned,High,Outage,Application deployment
8293,NE_P,Gateway,4.5,9.8.7,Type_Z,192.168.29.184,255.255.255.0,192.168.29.254,19-09-2024,Winston-Salem,CommScope,user23@domain.co,Pending,Medium,Testing,Software patching
8294,NE_K,Switch,2.1,6.5.2,Type_X,192.168.29.136,255.255.255.0,192.168.29.72,03-08-2024,Norfolk,Ruckus Wireless,team98@company.com,Pending,Low,Testing,Firewall rule update
8295,NE_Y,Gateway,1,7.9.2,Type_M,192.168.29.121,255.255.255.0,192.168.29.2,16-11-2024,Albuquerque,Riverbed,contact419@provider.org,Pending,Low,Operational,Environment setup
8296,NE_A,Firewall,1,5.0.9,Type_P,192.168.29.46,255.255.255.0,192.168.29.96,09-08-2024,Oklahoma City,Arista,team423@company.com,Suspended,Medium,Outage,System reboot
8297,NE_I,Gateway,4.5,1.4.7,Type_V,192.168.29.229,255.255.255.0,192.168.29.130,14-11-2024,Omaha,Broadcom,user108@service.net,Active,Medium,Testing,Initial configuration
8298,NE_G,Switch,3,1.7.5,Type_J,192.168.29.34,255.255.255.0,192.168.29.97,15-10-2024,Minneapolis,HP Enterprise,user282@provider.org,Decommissioned,High,Operational,Data validation
8299,NE_C,Firewall,3,2.7.2,Type_Q,192.168.29.49,255.255.255.0,192.168.29.123,05-07-2024,Minneapolis,Blue Coat,user364@provider.org,Pending,Low,Outage,Bandwidth adjustment
8300,NE_S,Gateway,2.1,7.7.9,Type_T,192.168.29.23,255.255.255.0,192.168.29.51,06-02-2024,Des Moines,Dell,user5@service.net,Pending,Low,Outage,Firewall rule update
8301,NE_T,Switch,4.5,9.9.4,Type_R,192.168.29.125,255.255.255.0,192.168.29.133,28-10-2024,Sacramento,Netgear,admin375@company.com,Suspended,Medium,Testing,Software upgrade
8302,NE_E,Gateway,1,7.5.6,Type_J,192.168.29.117,255.255.255.0,192.168.29.10,29-09-2024,Fayetteville,Sophos,user177@provider.org,Pending,Low,Maintenance,User authentication setup
8303,NE_Z,Gateway,3,5.8.6,Type_E,192.168.29.196,255.255.255.0,192.168.29.5,15-12-2024,Rochester,Asus,support302@domain.co,Inactive,Low,Testing,Data migration
8304,NE_I,Firewall,3,9.1.1,Type_A,192.168.29.66,255.255.255.0,192.168.29.106,10-01-2024,Scottsdale,Xiaomi,support307@service.net,Inactive,Medium,Maintenance,Connectivity testing
8305,NE_Q,Router,3,5.5.1,Type_V,192.168.29.137,255.255.255.0,192.168.29.151,20-06-2024,Bakersfield,Nokia,admin263@service.net,Active,High,Outage,User authentication setup
8306,NE_A,Firewall,2.1,2.8.4,Type_C,192.168.29.12,255.255.255.0,192.168.29.67,06-12-2024,Cincinnati,Broadcom,team247@service.net,Active,High,Operational,Incident resolution
8307,NE_O,Firewall,4.5,7.3.0,Type_Q,192.168.29.105,255.255.255.0,192.168.29.43,12-11-2024,Chennai,CommScope,contact215@company.com,Active,Low,Testing,Firmware update
8308,NE_L,Hub,4.5,2.0.7,Type_O,192.168.29.118,255.255.255.0,192.168.29.185,10-02-2024,Milwaukee,Xiaomi,user278@provider.org,Inactive,Medium,Testing,VPN setup
8309,NE_O,Firewall,5,1.7.3,Type_H,192.168.29.68,255.255.255.0,192.168.29.201,23-01-2024,Huntington Beach,Fortinet,contact185@network.com,Decommissioned,Low,Outage,Compliance check
8310,NE_S,Gateway,5,9.1.8,Type_D,192.168.29.120,255.255.255.0,192.168.29.244,06-02-2024,Tulsa,Belkin,team106@network.com,Decommissioned,Low,Operational,Load test completion
8311,NE_C,Gateway,5,9.7.5,Type_I,192.168.29.141,255.255.255.0,192.168.29.78,07-11-2024,Chesapeake,Juniper,admin174@service.net,Suspended,Medium,Maintenance,System reboot
8312,NE_U,Hub,2.1,1.8.4,Type_H,192.168.29.185,255.255.255.0,192.168.29.205,08-06-2024,Madison,Ericsson,user88@network.com,Pending,Medium,Testing,System reboot
8313,NE_S,Router,5,3.9.3,Type_J,192.168.29.90,255.255.255.0,192.168.29.199,30-04-2024,Buffalo,Arista,team299@provider.org,Pending,Low,Maintenance,Environment setup
8314,NE_K,Hub,4.5,6.5.8,Type_A,192.168.29.114,255.255.255.0,192.168.29.95,19-10-2024,Bakersfield,Sophos,contact424@domain.co,Suspended,Medium,Maintenance,Security audit
8315,NE_Z,Gateway,5,9.5.9,Type_B,192.168.29.25,255.255.255.0,192.168.29.142,03-10-2024,Oakland,F5 Networks,team324@network.com,Active,Medium,Maintenance,Web service configuration
8316,NE_Z,Switch,3,2.1.7,Type_M,192.168.29.5,255.255.255.0,192.168.29.148,19-10-2024,Cincinnati,MicroTik,user107@company.com,Suspended,Medium,Outage,User authentication setup
8317,NE_S,Gateway,3,8.9.6,Type_L,192.168.29.201,255.255.255.0,192.168.29.86,25-11-2024,New Orleans,ZTE,contact9@company.com,Decommissioned,Low,Maintenance,Load balancing configuration
8318,NE_R,Switch,1,7.5.5,Type_P,192.168.29.122,255.255.255.0,192.168.29.10,07-06-2024,Detroit,Juniper,contact170@provider.org,Suspended,Medium,Testing,DNS configuration
8319,NE_X,Switch,3,3.0.3,Type_H,192.168.29.135,255.255.255.0,192.168.29.48,17-04-2024,Columbus,SolarWinds,team376@company.com,Decommissioned,Medium,Outage,Network optimization
8320,NE_Y,Router,1,6.9.7,Type_Y,192.168.29.4,255.255.255.0,192.168.29.196,20-10-2024,New York,Google Cloud,admin436@company.com,Active,Low,Operational,Service activation
8321,NE_R,Gateway,1,8.1.5,Type_S,192.168.29.232,255.255.255.0,192.168.29.172,07-05-2024,Wichita,F5 Networks,support171@domain.co,Active,Medium,Testing,Service activation
8322,NE_E,Router,5,3.8.0,Type_X,192.168.29.89,255.255.255.0,192.168.29.37,25-03-2024,Port St. Lucie,Ruckus Wireless,support151@domain.co,Decommissioned,Medium,Testing,Disaster recovery testing
8323,NE_G,Firewall,3,5.2.0,Type_F,192.168.29.223,255.255.255.0,192.168.29.142,05-11-2024,Beijing,Extreme Networks,support96@company.com,Pending,High,Operational,VPN setup
8324,NE_D,Gateway,1,4.1.1,Type_N,192.168.29.50,255.255.255.0,192.168.29.125,16-12-2024,Dallas,Blue Coat,contact486@service.net,Inactive,Medium,Outage,Device calibration
8325,NE_B,Hub,5,8.8.6,Type_D,192.168.29.239,255.255.255.0,192.168.29.30,03-01-2024,Fremont,Riverbed,team319@network.com,Inactive,Medium,Maintenance,User access setup
8326,NE_W,Hub,1,8.0.5,Type_Q,192.168.29.111,255.255.255.0,192.168.29.246,05-10-2024,Tokyo,Arista,contact206@domain.co,Inactive,Medium,Outage,Security patching
8327,NE_D,Router,4.5,7.9.6,Type_R,192.168.29.130,255.255.255.0,192.168.29.118,01-04-2024,Anchorage,Xiaomi,team263@company.com,Decommissioned,Medium,Maintenance,User authentication setup
8328,NE_J,Gateway,5,6.0.1,Type_I,192.168.29.182,255.255.255.0,192.168.29.49,17-07-2024,Chennai,AMD,team409@company.com,Active,Low,Maintenance,Risk assessment
8329,NE_I,Switch,4.5,5.0.9,Type_J,192.168.29.44,255.255.255.0,192.168.29.199,05-10-2024,New York,Riverbed,user395@service.net,Pending,Low,Operational,Software upgrade
8330,NE_A,Hub,3,5.0.5,Type_P,192.168.29.173,255.255.255.0,192.168.29.37,04-06-2024,Aurora,MicroTik,team223@domain.co,Active,Medium,Maintenance,Backup verification
8331,NE_H,Gateway,5,1.1.0,Type_U,192.168.29.123,255.255.255.0,192.168.29.172,09-12-2024,Bangalore,AWS,contact10@service.net,Suspended,Medium,Testing,Configuration backup
8332,NE_A,Hub,4.5,6.0.2,Type_R,192.168.29.147,255.255.255.0,192.168.29.49,14-01-2024,Oklahoma City,AMD,admin432@domain.co,Active,Medium,Operational,Disaster recovery testing
8333,NE_N,Gateway,1,1.8.5,Type_N,192.168.29.212,255.255.255.0,192.168.29.127,02-11-2024,London,SolarWinds,contact486@company.com,Decommissioned,Medium,Operational,User authentication setup
8334,NE_Z,Hub,2.1,4.0.0,Type_T,192.168.29.9,255.255.255.0,192.168.29.54,06-10-2024,Kansas City,Netgear,support14@provider.org,Active,Medium,Operational,Load test completion
8335,NE_B,Switch,3,6.5.5,Type_Y,192.168.29.252,255.255.255.0,192.168.29.15,07-04-2024,Pittsburgh,MicroTik,admin178@company.com,Active,High,Maintenance,Configuration tuning
8336,NE_F,Gateway,3,6.9.0,Type_F,192.168.29.246,255.255.255.0,192.168.29.44,10-02-2024,Oxnard,Avaya,team419@provider.org,Inactive,Medium,Outage,Server migration
8337,NE_H,Router,3,9.9.9,Type_P,192.168.29.38,255.255.255.0,192.168.29.193,29-11-2024,New York,Brocade,user461@service.net,Pending,High,Testing,DNS configuration
8338,NE_L,Firewall,5,8.7.4,Type_X,192.168.29.60,255.255.255.0,192.168.29.170,16-10-2024,Chesapeake,Ciena,support185@service.net,Suspended,Medium,Maintenance,Policy enforcement
8339,NE_H,Firewall,1,4.3.2,Type_S,192.168.29.94,255.255.255.0,192.168.29.172,23-07-2024,Birmingham,Apple,team88@domain.co,Suspended,High,Operational,Software patching
8340,NE_V,Switch,5,2.5.5,Type_E,192.168.29.198,255.255.255.0,192.168.29.202,14-12-2024,Chandler,Belkin,contact270@company.com,Inactive,High,Outage,Data validation
8341,NE_I,Router,2.1,8.4.2,Type_U,192.168.29.130,255.255.255.0,192.168.29.246,05-02-2024,Gilbert,SonicWall,support355@service.net,Decommissioned,Medium,Outage,Data validation
8342,NE_O,Switch,4.5,6.4.5,Type_O,192.168.29.119,255.255.255.0,192.168.29.65,14-09-2024,Gilbert,Huawei,admin396@network.com,Inactive,Medium,Testing,Application deployment
8343,NE_O,Switch,2.1,2.8.6,Type_S,192.168.29.17,255.255.255.0,192.168.29.108,20-09-2024,Greensboro,Infoblox,contact428@company.com,Inactive,Low,Maintenance,Security protocol enhancement
8344,NE_T,Hub,2.1,3.1.8,Type_T,192.168.29.163,255.255.255.0,192.168.29.78,25-05-2024,Anaheim,Extreme Networks,team36@company.com,Decommissioned,High,Testing,Backup verification
8345,NE_O,Router,4.5,1.1.9,Type_G,192.168.29.235,255.255.255.0,192.168.29.214,04-04-2024,Plano,Avaya,contact315@service.net,Active,Medium,Maintenance,Redundancy setup
8346,NE_N,Firewall,2.1,5.3.8,Type_Y,192.168.29.26,255.255.255.0,192.168.29.5,03-03-2024,Denver,Broadcom,admin473@provider.org,Inactive,High,Outage,Application deployment
8347,NE_Z,Hub,1,4.2.0,Type_B,192.168.29.227,255.255.255.0,192.168.29.59,12-02-2024,Madison,Check Point,support33@service.net,Decommissioned,Medium,Operational,Intrusion detection configuration
8348,NE_A,Firewall,5,5.7.5,Type_A,192.168.29.234,255.255.255.0,192.168.29.28,26-08-2024,Montgomery,A10 Networks,admin435@network.com,Decommissioned,Low,Testing,System reboot
8349,NE_K,Switch,5,3.1.5,Type_W,192.168.29.10,255.255.255.0,192.168.29.19,25-12-2024,Scottsdale,Extreme Networks,support419@domain.co,Pending,Medium,Operational,Scheduled maintenance
8350,NE_E,Switch,2.1,2.4.5,Type_K,192.168.29.94,255.255.255.0,192.168.29.165,20-07-2024,San Diego,Asus,admin306@provider.org,Active,High,Maintenance,Data validation
8351,NE_Q,Gateway,4.5,1.4.9,Type_I,192.168.29.75,255.255.255.0,192.168.29.69,19-01-2024,Laredo,AWS,user158@service.net,Active,Medium,Maintenance,Disaster recovery testing
8352,NE_N,Switch,2.1,3.1.5,Type_D,192.168.29.84,255.255.255.0,192.168.29.84,18-02-2024,Wichita,Ruckus Wireless,user393@company.com,Inactive,Low,Outage,Software patching
8353,NE_Z,Hub,2.1,1.6.7,Type_O,192.168.29.188,255.255.255.0,192.168.29.183,08-10-2024,Houston,HP Enterprise,user343@provider.org,Pending,Medium,Testing,Application deployment
8354,NE_D,Firewall,2.1,7.2.8,Type_C,192.168.29.180,255.255.255.0,192.168.29.120,12-05-2024,Minneapolis,Check Point,admin491@domain.co,Decommissioned,Low,Maintenance,Security protocol enhancement
8355,NE_O,Router,1,5.3.9,Type_O,192.168.29.107,255.255.255.0,192.168.29.13,23-11-2024,Las Vegas,Palo Alto Networks,user34@network.com,Inactive,Medium,Maintenance,Access control modification
8356,NE_S,Hub,4.5,1.3.5,Type_B,192.168.29.230,255.255.255.0,192.168.29.214,27-11-2024,Lubbock,CommScope,user221@service.net,Active,Medium,Maintenance,Compliance check
